CLUES|SUBCLUES|CLAVE AREA|AREA|CLAVE SERVICIO|SERVICIO|UBICACION FISICA|DIAS Y HORAS DE SERVICIO
PLSMP002015|PLSMP002015-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002020|PLSMP002020-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002032|PLSMP002032-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002044|PLSMP002044-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002056|PLSMP002056-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002061|PLSMP002061-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002073|PLSMP002073-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002102|PLSMP002102-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002126|PLSMP002126-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002160|PLSMP002160-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002201|PLSMP002201-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002213|PLSMP002213-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002225|PLSMP002225-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002230|PLSMP002230-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002254|PLSMP002254-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002266|PLSMP002266-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002271|PLSMP002271-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002283|PLSMP002283-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002295|PLSMP002295-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002312|PLSMP002312-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002324|PLSMP002324-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002341|PLSMP002341-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002365|PLSMP002365-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002370|PLSMP002370-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002382|PLSMP002382-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002394|PLSMP002394-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
PLSMP002394|PLSMP002394-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002394|PLSMP002394-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES||
PLSMP002406|PLSMP002406-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002423|PLSMP002423-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002440|PLSMP002440-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002452|PLSMP002452-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
PLSMP002464|PLSMP002464-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002476|PLSMP002476-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
PLSMP002476|PLSMP002476-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002493|PLSMP002493-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES||
PLSMP002505|PLSMP002505-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE|JUNTO AL ÁREA DE LABORATORIO|DE LUNES A DOMINGO DE 00:01 A 23:59 HRS
PLSMP002510|PLSMP002510-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002534|PLSMP002534-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002551|PLSMP002551-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002575|PLSMP002575-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002604|PLSMP002604-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002621|PLSMP002621-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002662|PLSMP002662-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
PLSMP002662|PLSMP002662-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002674|PLSMP002674-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002732|PLSMP002732-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
PLSMP002732|PLSMP002732-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|UNIDAD DE TRASPLANTES, SE ENCUENTRA EN PRIMER PISO, A UN LADO DE TERAPIA INTERMEDIA, (4 HABITACIONES|FUNCIONA LAS 24 HRS DEL DÍA, LOS 365 DÍAS DEL AÑO
PLSMP002761|PLSMP002761-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002773|PLSMP002773-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002831|PLSMP002831-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002843|PLSMP002843-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002884|PLSMP002884-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002896|PLSMP002896-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002901|PLSMP002901-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002930|PLSMP002930-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|JUNTO AL AREA DE HOSPITALIZACIÓN|DE LUNES A DOMINGO DE 00:01 A 23:59 HRS
PLSMP002942|PLSMP002942-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP002971|PLSMP002971-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP003151|PLSMP003151-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP003160|PLSMP003160-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP005902|PLSMP005902-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP005923|PLSMP005923-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP005940|PLSMP005940-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006005|PLSMP006005-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006022|PLSMP006022-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006046|PLSMP006046-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006150|PLSMP006150-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006174|PLSMP006174-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006186|PLSMP006186-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006191|PLSMP006191-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006256|PLSMP006256-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006331|PLSMP006331-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006355|PLSMP006355-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006372|PLSMP006372-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006396|PLSMP006396-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006401|PLSMP006401-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006536|PLSMP006536-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006541|PLSMP006541-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006553|PLSMP006553-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006611|PLSMP006611-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006623|PLSMP006623-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006635|PLSMP006635-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006722|PLSMP006722-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006746|PLSMP006746-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP006821|PLSMP006821-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|EN EL PRIMER PISO JUNTO A ENCAMADOS|LUNES A DOMINGO DE 00:01 A 23:59 HRS
PLSMP007270|PLSMP007270-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
PLSMP007410|PLSMP007410-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSMP007842|PLSMP007842-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|SALA GENERAL Y SALA DE OBSERVACIÓN|DE LUNES A DOMINGO DE 00:01 A 23:59 HRS
PLSMP007871|PLSMP007871-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES|EDIFICIO B PRIMER NIVEL|SERVICIO DE COLECTA FUNCIONANDO DE 07:00 A 20:00 HRS TODOS LOS DÍAS
PLSMP009423|PLSMP009423-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE|PRIMER PISO|LUNES A DOMINGO DE 00:01 A 23:59
PLSMP009423|PLSMP009423-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|PRIMER PISO|LUNES A DOMINGO DE 00:01 A 23:59
PLSMP009423|PLSMP009423-0502-01|05|LABORATORIO|0502|CLINICO|PRIMER PISO|LUNES A DOMINGO DE 00:01 A 23:59
PLSMP009761|PLSMP009761-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|PLANTA BAJA JUNTO A FARMACIA|LUNES A DOMINGO DE 00:01 A 23:59 HRS.
PLSMP010210|PLSMP010210-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|AREA HOSPITALARIA JUNTO A LA SALIDA DE EMERGENCIA|DE LUNES A DOMINGO DE 00:01 A 23:59 HRS
PLSMP010246|PLSMP010246-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|JUNTO A QUIRÓFANOS|DE LUNES A DOMINGO DE 00:01 A 23:59 HRS
PLSMP010263|PLSMP010263-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE|JUNTO A RESPONSABLE DE LABORATORIO|DE LUNES A DOMINGO DE 00:01 A 23:59 HRS
PLSMP010415|PLSMP010415-0502-01|05|LABORATORIO|0502|CLINICO|PLANTA BAJA JUNTO A LOS CONSULTORIOS|LUNES A SABADO DE 7:00 A 18:00 HRS.
PLSSA000612|PLSSA000612-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA000740|PLSSA000740-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
PLSSA000863|PLSSA000863-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
PLSSA001440|PLSSA001440-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
PLSSA001440|PLSSA001440-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA001575|PLSSA001575-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA001645|PLSSA001645-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA002106|PLSSA002106-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
PLSSA002106|PLSSA002106-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA003132|PLSSA003132-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA003260|PLSSA003260-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA003646|PLSSA003646-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA003663|PLSSA003663-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA003815|PLSSA003815-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
PLSSA004071|PLSSA004071-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
PLSSA004404|PLSSA004404-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
PLSSA004404|PLSSA004404-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA004503|PLSSA004503-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA004614|PLSSA004614-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA004952|PLSSA004952-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
PLSSA005104|PLSSA005104-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA005232|PLSSA005232-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA005606|PLSSA005606-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA005640|PLSSA005640-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA005664|PLSSA005664-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA005676|PLSSA005676-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA005693|PLSSA005693-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA005710|PLSSA005710-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA005821|PLSSA005821-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA005891|PLSSA005891-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA008425|PLSSA008425-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA008572|PLSSA008572-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA008641|PLSSA008641-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA008881|PLSSA008881-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
PLSSA008881|PLSSA008881-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|DENTRO DEL HOSPITAL DEL NIÑO PIOBLANO|DENTRO DEL HOSPITAL DEL NIÑO PIOBLANO
PLSSA008941|PLSSA008941-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA015423|PLSSA015423-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA015534|PLSSA015534-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA015551|PLSSA015551-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA016806|PLSSA016806-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
PLSSA016893|PLSSA016893-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIMB000013|QRIMB000013-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIMB000025|QRIMB000025-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIMB000346|QRIMB000346-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIMB001973|QRIMB001973-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
QRIMS000014|QRIMS000014-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIMS000031|QRIMS000031-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIMS000055|QRIMS000055-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIMS000060|QRIMS000060-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIMS000142|QRIMS000142-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIMS000154|QRIMS000154-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIST000014|QRIST000014-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIST000043|QRIST000043-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRIST000055|QRIST000055-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMA000033|QRSMA000033-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP000014|QRSMP000014-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP000026|QRSMP000026-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE|DICHO SERVICIO OCUPA UN ESPACIO EN COMODATO AL INTERIOR DEL HOSPITAL AMERIMED CANCÚN S.A DE C.V|LUNES A DOMINGO 00:00 A 23:00
QRSMP000060|QRSMP000060-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE|EL SERVICIO DE BANCO DE SANGRE OCUPA UN ESPACIO EN LA PLANTA ALTA|00:00-23:59
QRSMP000060|QRSMP000060-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP000096|QRSMP000096-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP000096|QRSMP000096-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES||
QRSMP000152|QRSMP000152-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP000161|QRSMP000161-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP001310|QRSMP001310-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
QRSMP001310|QRSMP001310-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP001325|QRSMP001325-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP001334|QRSMP001334-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP001343|QRSMP001343-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP001352|QRSMP001352-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP001414|QRSMP001414-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP002056|QRSMP002056-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP002085|QRSMP002085-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP002090|QRSMP002090-0502-01|05|LABORATORIO|0502|CLINICO|DICHO SERVICIO OCUPA UN ESPACIO EN EL CUARTO PISO AL INTERIOR DEL HOSPITAL AZURA|LUNES A DOMINGO 00:00 A 23:59
QRSMP002131|QRSMP002131-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP002143|QRSMP002143-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSMP002196|QRSMP002196-0206-02|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|PRIMER PISO, ÁREA DE HOSPITALIZACIÓN, FRENTE A LA CENTRAL DE ENFERMERAS.|FUNCIONA LAS 24 HRS. DE LOS 365 DIAS
QRSMP002196|QRSMP002196-0502-01|05|LABORATORIO|0502|CLINICO|PLANTA BAJA AL LADO DE URGENCIAS Y FARMACIA|FUNCIONA LAS 24 HRS. DE LOS 365 DIAS
QRSSA000011|QRSSA000011-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSSA000023|QRSSA000023-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSSA000361|QRSSA000361-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSSA001044|QRSSA001044-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QRSSA018062|QRSSA018062-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
QTCRO000025|QTCRO000025-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTIMS000186|QTIMS000186-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
QTIMS000186|QTIMS000186-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTIST000046|QTIST000046-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000022|QTSMP000022-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000046|QTSMP000046-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000063|QTSMP000063-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000104|QTSMP000104-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000116|QTSMP000116-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000121|QTSMP000121-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000133|QTSMP000133-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000145|QTSMP000145-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000150|QTSMP000150-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
QTSMP000162|QTSMP000162-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
